2026-02-10 14:06:59 status half-configured hostname:amd64 3.23+nmu2ubuntu2
2026-02-10 14:06:59 status installed hostname:amd64 3.23+nmu2ubuntu2
2026-02-10 14:06:59 startup packages configure
2026-02-10 14:07:03 startup archives unpack
2026-02-10 14:07:03 upgrade init-system-helpers:all 1.66ubuntu1 1.66ubuntu1
2026-02-10 14:07:03 status half-configured init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 status unpacked init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 status half-installed init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 status unpacked init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 startup packages configure
2026-02-10 14:07:03 configure init-system-helpers:all 1.66ubuntu1 <none>
2026-02-10 14:07:03 status unpacked init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 status half-configured init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 status installed init-system-helpers:all 1.66ubuntu1
2026-02-10 14:07:03 startup packages configure
2026-02-10 14:07:07 startup archives unpack
2026-02-10 14:07:07 upgrade libacl1:amd64 2.3.2-1build1 2.3.2-1build1
2026-02-10 14:07:07 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:07 status half-configured libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 status unpacked libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 status half-installed libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 status unpacked libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 startup packages configure
2026-02-10 14:07:07 configure libacl1:amd64 2.3.2-1build1 <none>
2026-02-10 14:07:07 status unpacked libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 status half-configured libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:07 status installed libacl1:amd64 2.3.2-1build1
2026-02-10 14:07:08 startup packages configure
2026-02-10 14:07:08 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:08 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:08 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:11 startup archives unpack
2026-02-10 14:07:11 upgrade libapt-pkg6.0t64:amd64 2.7.14build2 2.7.14build2
2026-02-10 14:07:11 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:11 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:11 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:11 status half-installed libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:11 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:12 startup packages configure
2026-02-10 14:07:12 configure libapt-pkg6.0t64:amd64 2.7.14build2 <none>
2026-02-10 14:07:12 status unpacked libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:12 status half-configured libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:12 status installed libapt-pkg6.0t64:amd64 2.7.14build2
2026-02-10 14:07:12 startup packages configure
2026-02-10 14:07:12 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:12 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:12 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:16 startup archives unpack
2026-02-10 14:07:16 upgrade libassuan0:amd64 2.5.6-1build1 2.5.6-1build1
2026-02-10 14:07:16 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:16 status half-configured libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 status unpacked libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 status half-installed libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 status unpacked libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 startup packages configure
2026-02-10 14:07:16 configure libassuan0:amd64 2.5.6-1build1 <none>
2026-02-10 14:07:16 status unpacked libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 status half-configured libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 status installed libassuan0:amd64 2.5.6-1build1
2026-02-10 14:07:16 startup packages configure
2026-02-10 14:07:16 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:16 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:16 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:20 startup archives unpack
2026-02-10 14:07:20 upgrade libattr1:amd64 1:2.5.2-1build1 1:2.5.2-1build1
2026-02-10 14:07:20 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:20 status half-configured libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 status half-installed libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 startup packages configure
2026-02-10 14:07:20 configure libattr1:amd64 1:2.5.2-1build1 <none>
2026-02-10 14:07:20 status unpacked libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 status half-configured libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 status installed libattr1:amd64 1:2.5.2-1build1
2026-02-10 14:07:20 startup packages configure
2026-02-10 14:07:20 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:20 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:20 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:24 startup archives unpack
2026-02-10 14:07:24 upgrade libaudit-common:all 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2026-02-10 14:07:24 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 status half-installed libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 startup packages configure
2026-02-10 14:07:24 configure libaudit-common:all 1:3.1.2-2.1build1 <none>
2026-02-10 14:07:24 status unpacked libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 status half-configured libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:24 status installed libaudit-common:all 1:3.1.2-2.1build1
2026-02-10 14:07:25 startup packages configure
2026-02-10 14:07:28 startup archives unpack
2026-02-10 14:07:28 upgrade libaudit1:amd64 1:3.1.2-2.1build1 1:3.1.2-2.1build1
2026-02-10 14:07:28 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:28 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:28 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:28 status half-installed libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:28 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:29 startup packages configure
2026-02-10 14:07:29 configure libaudit1:amd64 1:3.1.2-2.1build1 <none>
2026-02-10 14:07:29 status unpacked libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:29 status half-configured libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:29 status installed libaudit1:amd64 1:3.1.2-2.1build1
2026-02-10 14:07:29 startup packages configure
2026-02-10 14:07:29 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:29 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:29 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:33 startup archives unpack
2026-02-10 14:07:33 upgrade libblkid1:amd64 2.39.3-9ubuntu6 2.39.3-9ubuntu6
2026-02-10 14:07:33 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:33 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 status half-installed libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 startup packages configure
2026-02-10 14:07:33 configure libblkid1:amd64 2.39.3-9ubuntu6 <none>
2026-02-10 14:07:33 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 status installed libblkid1:amd64 2.39.3-9ubuntu6
2026-02-10 14:07:33 startup packages configure
2026-02-10 14:07:33 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:33 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:33 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:37 startup archives unpack
2026-02-10 14:07:37 upgrade libbz2-1.0:amd64 1.0.8-5.1 1.0.8-5.1
2026-02-10 14:07:37 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:37 status half-configured libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 status unpacked libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 status half-installed libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 status unpacked libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 startup packages configure
2026-02-10 14:07:37 configure libbz2-1.0:amd64 1.0.8-5.1 <none>
2026-02-10 14:07:37 status unpacked libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 status half-configured libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 status installed libbz2-1.0:amd64 1.0.8-5.1
2026-02-10 14:07:37 startup packages configure
2026-02-10 14:07:37 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:37 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:37 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 startup archives unpack
2026-02-10 14:07:41 upgrade libc-bin:amd64 2.39-0ubuntu8 2.39-0ubuntu8
2026-02-10 14:07:41 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 status unpacked libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 status half-installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 status unpacked libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 startup packages configure
2026-02-10 14:07:41 configure libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:41 status unpacked libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:41 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:42 startup packages configure
2026-02-10 14:07:45 startup archives unpack
2026-02-10 14:07:45 upgrade libc6:amd64 2.39-0ubuntu8 2.39-0ubuntu8
2026-02-10 14:07:45 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:45 status half-configured libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:45 status unpacked libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:45 status half-installed libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:46 status unpacked libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:46 startup packages configure
2026-02-10 14:07:46 configure libc6:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:46 status unpacked libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:46 status half-configured libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:47 status installed libc6:amd64 2.39-0ubuntu8
2026-02-10 14:07:47 startup packages configure
2026-02-10 14:07:47 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:47 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:47 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:51 startup archives unpack
2026-02-10 14:07:51 upgrade libcap-ng0:amd64 0.8.4-2build2 0.8.4-2build2
2026-02-10 14:07:51 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:51 status half-configured libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 status unpacked libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 status half-installed libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 status unpacked libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 startup packages configure
2026-02-10 14:07:51 configure libcap-ng0:amd64 0.8.4-2build2 <none>
2026-02-10 14:07:51 status unpacked libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 status half-configured libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:51 status installed libcap-ng0:amd64 0.8.4-2build2
2026-02-10 14:07:52 startup packages configure
2026-02-10 14:07:52 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:52 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:52 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:55 startup archives unpack
2026-02-10 14:07:55 upgrade libcap2:amd64 1:2.66-5ubuntu2 1:2.66-5ubuntu2
2026-02-10 14:07:55 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:55 status half-configured libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:55 status unpacked libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:55 status half-installed libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:55 status unpacked libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:56 startup packages configure
2026-02-10 14:07:56 configure libcap2:amd64 1:2.66-5ubuntu2 <none>
2026-02-10 14:07:56 status unpacked libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:56 status half-configured libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:56 status installed libcap2:amd64 1:2.66-5ubuntu2
2026-02-10 14:07:56 startup packages configure
2026-02-10 14:07:56 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:07:56 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:07:56 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:00 startup archives unpack
2026-02-10 14:08:00 upgrade libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:00 status half-configured libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status unpacked libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status half-installed libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status unpacked libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 startup packages configure
2026-02-10 14:08:00 configure libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-10 14:08:00 status unpacked libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status half-configured libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 status installed libcom-err2:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:00 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:00 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:00 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:04 startup archives unpack
2026-02-10 14:08:04 upgrade libcrypt1:amd64 1:4.4.36-4build1 1:4.4.36-4build1
2026-02-10 14:08:04 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:04 status half-configured libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 status unpacked libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 status half-installed libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 status unpacked libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 startup packages configure
2026-02-10 14:08:04 configure libcrypt1:amd64 1:4.4.36-4build1 <none>
2026-02-10 14:08:04 status unpacked libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 status half-configured libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 status installed libcrypt1:amd64 1:4.4.36-4build1
2026-02-10 14:08:04 startup packages configure
2026-02-10 14:08:04 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:04 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:04 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:08 startup archives unpack
2026-02-10 14:08:08 upgrade libdebconfclient0:amd64 0.271ubuntu3 0.271ubuntu3
2026-02-10 14:08:08 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:08 status half-configured libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 status unpacked libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 status half-installed libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 status unpacked libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 startup packages configure
2026-02-10 14:08:08 configure libdebconfclient0:amd64 0.271ubuntu3 <none>
2026-02-10 14:08:08 status unpacked libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 status half-configured libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 status installed libdebconfclient0:amd64 0.271ubuntu3
2026-02-10 14:08:08 startup packages configure
2026-02-10 14:08:08 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:08 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:08 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:12 startup archives unpack
2026-02-10 14:08:12 upgrade libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:12 status half-configured libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status unpacked libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status half-installed libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status unpacked libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 startup packages configure
2026-02-10 14:08:12 configure libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2026-02-10 14:08:12 status unpacked libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status half-configured libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 status installed libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2026-02-10 14:08:12 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:12 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:12 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:16 startup archives unpack
2026-02-10 14:08:16 upgrade libffi8:amd64 3.4.6-1build1 3.4.6-1build1
2026-02-10 14:08:16 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:16 status half-configured libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 status unpacked libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 status half-installed libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 status unpacked libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 startup packages configure
2026-02-10 14:08:16 configure libffi8:amd64 3.4.6-1build1 <none>
2026-02-10 14:08:16 status unpacked libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 status half-configured libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:16 status installed libffi8:amd64 3.4.6-1build1
2026-02-10 14:08:17 startup packages configure
2026-02-10 14:08:17 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:17 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:17 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:20 startup archives unpack
2026-02-10 14:08:20 upgrade libgcc-s1:amd64 14-20240412-0ubuntu1 14-20240412-0ubuntu1
2026-02-10 14:08:20 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:20 status half-configured libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:20 status unpacked libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:20 status half-installed libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:20 status unpacked libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:21 startup packages configure
2026-02-10 14:08:21 configure libgcc-s1:amd64 14-20240412-0ubuntu1 <none>
2026-02-10 14:08:21 status unpacked libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:21 status half-configured libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:21 status installed libgcc-s1:amd64 14-20240412-0ubuntu1
2026-02-10 14:08:21 startup packages configure
2026-02-10 14:08:21 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:21 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:21 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:24 startup archives unpack
2026-02-10 14:08:24 upgrade libgcrypt20:amd64 1.10.3-2build1 1.10.3-2build1
2026-02-10 14:08:24 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:24 status half-configured libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:24 status unpacked libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:24 status half-installed libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:24 status unpacked libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:25 startup packages configure
2026-02-10 14:08:25 configure libgcrypt20:amd64 1.10.3-2build1 <none>
2026-02-10 14:08:25 status unpacked libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:25 status half-configured libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:25 status installed libgcrypt20:amd64 1.10.3-2build1
2026-02-10 14:08:25 startup packages configure
2026-02-10 14:08:25 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:25 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:25 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:29 startup archives unpack
2026-02-10 14:08:29 upgrade libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:29 status half-configured libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status unpacked libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status half-installed libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status unpacked libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 startup packages configure
2026-02-10 14:08:29 configure libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6 <none>
2026-02-10 14:08:29 status unpacked libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status half-configured libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 status installed libgmp10:amd64 2:6.3.0+dfsg-2ubuntu6
2026-02-10 14:08:29 startup packages configure
2026-02-10 14:08:29 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:29 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:29 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:33 startup archives unpack
2026-02-10 14:08:33 upgrade libgnutls30t64:amd64 3.8.3-1.1ubuntu3 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:33 status half-configured libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status unpacked libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status half-installed libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status unpacked libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 startup packages configure
2026-02-10 14:08:33 configure libgnutls30t64:amd64 3.8.3-1.1ubuntu3 <none>
2026-02-10 14:08:33 status unpacked libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status half-configured libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:33 status installed libgnutls30t64:amd64 3.8.3-1.1ubuntu3
2026-02-10 14:08:34 startup packages configure
2026-02-10 14:08:34 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:34 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:34 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:37 startup archives unpack
2026-02-10 14:08:37 upgrade libgpg-error0:amd64 1.47-3build2 1.47-3build2
2026-02-10 14:08:37 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:37 status half-configured libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:37 status unpacked libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:37 status half-installed libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:37 status unpacked libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:38 startup packages configure
2026-02-10 14:08:38 configure libgpg-error0:amd64 1.47-3build2 <none>
2026-02-10 14:08:38 status unpacked libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:38 status half-configured libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:38 status installed libgpg-error0:amd64 1.47-3build2
2026-02-10 14:08:38 startup packages configure
2026-02-10 14:08:38 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-02-10 14:08:38 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:38 status installed libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:41 startup archives unpack
2026-02-10 14:08:41 upgrade libhogweed6t64:amd64 3.9.1-2.2build1 3.9.1-2.2build1
2026-02-10 14:08:41 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-02-10 14:08:41 status half-configured libhogweed6t64:amd64 3.9.1-2.2build1
2026-02-10 14:08:41 status unpacked libhogweed6t64:amd64 3.9.1-2.2build1
2026-02-10 14:08:41 status half-installed libhogweed6t64:amd64 3.9.1-2.2build1
2026-02-10 14:08:41 status unpacked libhogweed6t64:amd64 3.9.1-2.2build1
2026-02-10 14:08:42 startup packages configure
2026-02-10 14:08:42 configure libhogweed6t64:amd64 3.9.1-2.2build1 <none>
2026-02-10 14:08:42 status unpacked libhogweed6t64:amd64 3.9.1-2.2build1
